mOTU_linkage_group	TARA_018_DCM_0.22-1.6	TARA_018_SRF_0.22-1.6	TARA_023_DCM_0.22-1.6	TARA_023_SRF_0.22-1.6	TARA_025_DCM_0.22-1.6	TARA_025_SRF_0.22-1.6	TARA_030_DCM_0.22-1.6	TARA_030_SRF_0.22-1.6	TARA_031_SRF_0.22-1.6	TARA_032_DCM_0.22-1.6	TARA_032_SRF_0.22-1.6	TARA_033_SRF_0.22-1.6	TARA_034_DCM_0.22-1.6	TARA_034_SRF_0.22-1.6	TARA_036_DCM_0.22-1.6	TARA_036_SRF_0.22-1.6	TARA_037_MES_0.22-1.6	TARA_038_DCM_0.22-1.6	TARA_038_MES_0.22-1.6	TARA_038_SRF_0.22-1.6	TARA_039_DCM_0.22-1.6	TARA_039_MES_0.22-1.6	TARA_041_DCM_0.22-1.6	TARA_041_SRF_0.22-1.6	TARA_042_DCM_0.22-1.6	TARA_042_SRF_0.22-1.6	TARA_045_SRF_0.22-1.6	TARA_048_SRF_0.22-1.6	TARA_004_DCM_0.22-1.6	TARA_004_SRF_0.22-1.6	TARA_052_DCM_0.22-1.6	TARA_052_SRF_0.22-1.6	TARA_007_DCM_0.22-1.6	TARA_007_SRF_0.22-1.6	TARA_009_DCM_0.22-1.6	TARA_009_SRF_0.22-1.6	TARA_100_DCM_0.22-3	TARA_100_MES_0.22-3	TARA_100_SRF_0.22-3	TARA_102_DCM_0.22-3	TARA_102_MES_0.22-3	TARA_102_SRF_0.22-3	TARA_109_DCM_0.22-3	TARA_109_MES_0.22-3	TARA_109_SRF_0.22-3	TARA_110_DCM_0.22-3	TARA_110_MES_0.22-3	TARA_110_SRF_0.22-3	TARA_111_DCM_0.22-3	TARA_111_MES_0.22-3	TARA_111_SRF_0.22-3	TARA_112_DCM_0.22-3	TARA_112_MES_0.22-3	TARA_112_SRF_0.22-3	TARA_122_DCM_0.22-3	TARA_122_MES_0.22-3	TARA_122_SRF_0.22-3	TARA_123_MIX_0.22-3	TARA_123_SRF_0.22-3	TARA_124_MIX_0.22-3	TARA_124_SRF_0.22-3	TARA_125_MIX_0.22-3	TARA_125_SRF_0.22-3	TARA_128_DCM_0.22-3	TARA_128_SRF_0.22-3	TARA_132_DCM_0.22-3	TARA_132_MES_0.22-3	TARA_132_SRF_0.22-3	TARA_133_DCM_0.22-3	TARA_133_MES_0.22-3	TARA_133_SRF_0.22-3	TARA_137_DCM_0.22-3	TARA_137_MES_0.22-3	TARA_137_SRF_0.22-3	TARA_138_DCM_0.22-3	TARA_138_MES_0.22-3	TARA_138_SRF_0.22-3	TARA_140_SRF_0.22-3	TARA_141_SRF_0.22-3	TARA_142_DCM_0.22-3	TARA_142_MES_0.22-3	TARA_142_SRF_0.22-3	TARA_145_MES_0.22-3	TARA_145_SRF_0.22-3	TARA_146_MES_0.22-3	TARA_146_SRF_0.22-3	TARA_148b_MES_0.22-3	TARA_148_SRF_0.22-3	TARA_149_MES_0.22-3	TARA_149_SRF_0.22-3	TARA_150_DCM_0.22-3	TARA_150_SRF_0.22-3	TARA_151_DCM_0.22-3	TARA_151_SRF_0.22-3	TARA_152_MIX_0.22-3	TARA_152_MES_0.22-3	TARA_152_SRF_0.22-3	TARA_056_MES_0.22-3	TARA_056_SRF_0.22-3	TARA_057_SRF_0.22-3	TARA_058_DCM_0.22-3	TARA_062_SRF_0.22-3	TARA_064_DCM_0.22-3	TARA_064_MES_0.22-3	TARA_064_SRF_0.22-3	TARA_065_DCM_0.22-3	TARA_065_MES_0.22-3	TARA_065_SRF_0.22-3	TARA_066_DCM_0.22-3	TARA_066_SRF_0.22-3	TARA_067_SRF_0.22-3	TARA_068_DCM_0.22-3	TARA_068_MES_0.22-3	TARA_068_SRF_0.22-3	TARA_070_MES_0.22-3	TARA_070_SRF_0.22-3	TARA_072_DCM_0.22-3	TARA_072_MES_0.22-3	TARA_072_SRF_0.22-3	TARA_076_DCM_0.22-3	TARA_076_MES_0.22-3	TARA_076_SRF_0.22-3	TARA_078_DCM_0.22-3	TARA_078_MES_0.22-3	TARA_078_SRF_0.22-3	TARA_082_DCM_0.22-3	TARA_082_SRF_0.22-3	TARA_084_SRF_0.22-3	TARA_085_DCM_0.22-3	TARA_085_MES_0.22-3	TARA_085_SRF_0.22-3	TARA_093_DCM_0.22-3	TARA_093_SRF_0.22-3	TARA_094_SRF_0.22-3	TARA_096_SRF_0.22-3	TARA_098_DCM_0.22-3	TARA_098_MES_0.22-3	TARA_098_SRF_0.22-3	TARA_099_SRF_0.22-3
motu_linkage_group_2461	0.000513978	0.000550875	0.000470773	0.000227854	0.000830979	0.000286961	0	0	0	0	0	0	0	0	4.83E-05	4.16E-05	0	1.99E-05	0	0	0	0	0	0	0	0	0	0	0.002459941	0.001373484	0	0	0.000691882	0.000200116	0.002129356	3.95E-05	0.001117354	0	0.000106381	0.002925304	0	0.00143758	0.000267843	0	6.43E-05	0.000374766	0.000234882	0.000315549	0.00044058	0	0.000189091	0	0	0	0	0	0	0	0	1.39E-05	0	0	0	0	0	0.000550159	0	0	0.002227989	0	0.002902166	0	0	0.000165772	0.000670276	0	1.36E-05	0	0	0	0	0	0	0.001124297	0	1.97E-05	3.24E-05	4.08E-05	0	0.000238724	0.000441231	0.000909353	0.001093104	0.001601917	0.003854478	0	0.004189359	0	0	0	1.02E-05	0	0	0	0	1.01E-05	0	1.29E-05	0.001804605	0.002164285	0.001938342	0.0005269	0	0.001134254	0	9.38E-05	0	0	0	0	0	0	0.000140667	0	5.60E-05	4.71E-05	0	0	0	0	0	0.002755738	0.003778613	0.00026569	0	0	0	0	0
motu_linkage_group_2471	0	0	0	0	0	0	0	0	0	0	5.49E-06	2.10E-05	0	4.35E-05	0.000159898	0.000183164	0	0.000162508	0	8.37E-05	0.000120989	0	0.000180584	0.000447645	0.000416868	0.001232061	0.000495124	0.00038434	0	0	0.000165168	0.000409575	0	0	0	0	0	0	0	0	0	0	0	0	1.01E-05	0	0	0	0	0	0	9.20E-06	0	4.92E-05	0	0	0	0	8.76E-06	0	1.03E-05	0	0	4.41E-05	3.90E-05	0	0	0	0	0	0	0	0	5.35E-05	0	0	0.000309639	0.00012365	5.19E-05	6.56E-05	0	0.000124874	0	8.09E-06	0	3.76E-05	0	0.00012033	0	1.38E-05	0	6.42E-06	0	0	0	0	0	0.000108155	0.000308664	0.000291418	0.000207324	0.000152276	0.000166	0	0.000164595	0.000199121	0	0.000205372	3.10E-05	4.51E-05	0	0	0	0	0	0	7.32E-05	0.00019258	0.000254088	9.08E-05	0	5.64E-05	9.80E-05	0	0.000141791	0	0	0	0	0	0	0	0	0	0	0	0	0	6.33E-06
motu_linkage_group_2473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.13E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000500034	0	0.003022366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.69E-06	0	0	0	0	0	0	0	0	0	0	0	3.79E-05	0	0	8.20E-05	0	9.73E-05	0	0	0	0	0	0	0	0	0	0	0	0	0.001421801	0.000626874	2.60E-05	0.004382036	0.000640962
motu_linkage_group_2475	0.011769292	0.010694079	0.012925588	0.007620562	0.010167318	0.004834566	0.00846142	0.004243338	5.09E-06	1.28E-05	4.29E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.31E-06	0.001795041	0.008714841	0.000136103	5.35E-06	0.003020757	0.003811012	0.004261971	0.004019459	9.46E-05	0	0	0	0	0	0	0	0	0	0	0	1.47E-05	0	3.10E-05	0.000284278	0	0.001090298	0	0	0	0	0	0	0	0	0	0	0	0.000101344	0	0.0005656	0.00030284	0	0.002075446	0	0	0	0	0	0	0	1.43E-05	0	0	0	0	3.92E-05	0	2.97E-05	1.47E-05	0.000144862	0	0.000227477	0.004587738	0.005638836	0.003120025	0.003614622	0.004653451	0	0.004901679	0	6.39E-06	0	5.09E-06	0	6.35E-05	0	7.62E-05	3.71E-05	0	9.40E-05	0.00140787	0.001663818	0	0.00195937	0	0.002538825	0	0.000957728	2.21E-05	0	8.31E-06	9.09E-05	0	2.00E-05	0.000273419	6.60E-05	0.000771556	0	0	0	0	0	0	0	0	0.004078832	0.002271413	0.000362776	0	0.000870829	0.003155549
motu_linkage_group_2476	0	0	0	0	1.36E-05	0	0	0	0	2.68E-05	0	0	0.000234562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.26E-05	0	0.000138663	0	0	0	0	0	6.65E-05	0	0	0	0	0	0	0	0	2.68E-05	0	0	0.000108052	0	0	0.000561069	6.83E-05	7.31E-06	0.001298992	0.000209653	0	0.000844189	0	0.000323052	0	0.001229485	0	0	9.44E-06	0.000227247	0	0	0	0	0	0	0	0	5.64E-05	0	0	0	0	0.000143476	0	0.000163981	0	5.11E-05	0	0.000328273	0.000986752	0.000163056	0	0.00016233	5.43E-05	4.45E-05	7.65E-05	0	2.78E-05	0	0	0	0	0	0	1.48E-05	5.25E-05	0	6.54E-05	7.92E-05	0	7.41E-05	7.75E-05	3.32E-05	0	0.000191189	0	0.000107997	0	0	0.00054957	0	0	0.000123855	0	0	0.00019366	0	0	0	0	0	0	0	0	0	0	0	0	0.001149495	0	0	0
motu_linkage_group_2478	0.000811529	0.001094163	0.000364047	0.000175695	0.001405501	8.14E-05	0.001334493	8.59E-05	3.18E-05	0.000208802	3.31E-05	1.75E-05	0.000757868	2.64E-05	0	0	0	2.83E-05	0	0	0	0	0.000405819	0	0.000128354	0	0	0	0.001360936	0.000711263	0.000962965	0	0.000214473	6.39E-05	0.000983508	8.40E-06	0.006148329	1.80E-05	0	7.36E-06	0	0	0	2.41E-05	0	9.92E-05	8.14E-05	3.52E-05	0.005593109	0	0.000147091	0.002345752	9.92E-05	0.000296046	0.000241479	6.63E-05	0	0.000528137	0	7.96E-05	3.31E-06	0.00035361	0	1.77E-05	4.41E-05	0.002713709	1.49E-05	0	0	0	0	0	9.75E-06	4.48E-05	0.001538399	0	0	0	1.52E-05	0.000559944	3.44E-05	0.000548625	0	0.000320882	4.43E-05	0.003629994	0.001357764	0.003767741	5.95E-05	0.002823779	0.002245309	0.001908555	0.001309346	0.001643775	0.000585393	1.84E-05	0.000471593	1.03E-05	7.87E-05	6.74E-05	0.00017446	0.000133144	0.00055838	2.17E-05	0.000847328	0.000638279	2.64E-05	0.000680257	0.000440702	0.000699685	0	0.001196606	2.51E-05	0.001558459	1.09E-05	0.000863939	0.001532952	0.000126281	0.000137363	0.001099239	0	0.000783522	0.002772949	9.57E-05	0.001844967	0	0	0	0	0	0	2.66E-05	0	0	0	0.00471822	0	0	0
motu_linkage_group_2481	0	0	0	0	0	0	0	0	0	0.000407448	0	0	0.001781733	7.38E-06	0	0	0	0	4.12E-05	0	0	3.00E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.95E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00087929	0.000118091	0	0.001016345	0	0.000410441	0	0.002089462	0	7.65E-05	9.45E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.25E-05	0	5.59E-05	0	0.000239998	0.000203585	1.78E-05	0.000402511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_2490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.49E-05	0	0.001357772	0	0	0	0	0	0	1.49E-05	0	1.62E-05	0.000160878	0	0.001411485	0	0	0	4.70E-05	0	9.79E-05	0	5.25E-05	0.000154933	0.00016061	0	6.99E-05	2.06E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_2494	0.000327888	0.000404964	0	3.09E-05	0.000136892	1.03E-05	0.00026977	1.52E-05	0	0	0	0	0	0	5.88E-05	0.000191072	0	0.000136453	0	0.000181614	0	0	0	0	0	0	0	5.93E-05	0.002248918	0.003336589	0.004139637	0.009475506	0.002822472	0.001429431	0.000413219	0.000685198	0.003250455	3.98E-05	0.024927268	0.010540062	7.65E-05	0.017266187	0.024906016	0.000164906	0.016398403	0.01201594	0.00696837	0.017438666	0.003161057	2.33E-05	0.019656489	0.000176409	0	0.000939268	0.001550993	0.002200431	0.007064835	0.000295936	0.009265513	0.005633389	0.01002245	0	0.005315553	0.009401358	0.009736916	0.000200237	0	0.000749354	0	0	0	0	1.42E-05	0.011081277	0.000611363	0	0.004409513	0.000200957	0	0	0	0	0	0	0	2.37E-05	0	4.94E-05	0	0.000198989	0.001387486	0.001991262	0.002254153	0.002131121	0.001948929	0	0.001986851	0.000774588	0.001976136	0.000363585	0.000211652	3.17E-05	0.00050463	0	0.000243811	0.00031794	0	0.000141582	0.000693386	0.000812523	0	0.001688468	0	0.002266236	0.000139734	0.011491274	0.000319684	0.000537082	0.000886432	0.000199509	0	0.000110644	0.000496594	7.82E-05	0.001102189	0	0	0	0	0	0	0.000123374	0.000184214	0.016954965	0.000788574	0	0	0.000701166	0.001271113
motu_linkage_group_2495	0	0	0	0	0	0	0	0	4.57E-05	0	2.50E-05	0.000672611	0	0.000944689	0.000165606	0.000154151	0	3.05E-05	0	0.000123544	0.000189105	0	6.75E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.43E-05	0.002749838	0.000305761	0.000436733	0	9.90E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000253144	2.01E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.18E-05	0.000372931	4.29E-05	0.000598718	6.73E-06	0	2.05E-05	0.000127346	0	4.41E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_2496	0.00021927	0.00028891	0	0	0	0	6.37E-06	0	4.93E-05	6.76E-05	5.62E-05	0	9.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00033178	0.000459716	0.000346664	6.10E-06	8.08E-05	4.47E-05	8.24E-05	1.49E-05	6.47E-05	0	0	0	0	0	0	0	0	0	0	0	5.72E-05	0	0	0.001066032	3.41E-05	0.000376981	0	0	0	0	0	0	0	0	0	0	0	0.000141366	0	4.95E-05	0	0	0	0	0	1.81E-05	3.60E-05	0	0	0	1.77E-05	1.44E-05	0	1.33E-05	0	2.40E-05	0	0.000124114	7.03E-05	7.80E-05	0	0.000263058	0.000948908	0.000825763	0.000380095	0.000594893	8.61E-05	0	6.64E-05	0	1.75E-05	2.46E-05	8.68E-05	0.000138276	0.000183065	0	0.000251939	0.000242714	0	0.000293285	0.000542016	0.000346079	0	0.000963471	0	0.000858307	0	2.17E-05	0.000121478	4.83E-05	0.000157552	0.000188285	0	0.00010313	0.000759427	0.000108189	0.000796292	0	0	0	0	0	0	0	0	0	0	0.001916725	0	4.84E-05	0
motu_linkage_group_2500	0	0	0	0	0	0	0	0	0	0.000258749	0	1.75E-05	1.86E-05	9.63E-05	1.28E-05	0	0	0.000139801	0	0	0	0	0.001689033	0	0.000733004	5.40E-06	0	0	4.56E-05	0	0.002986929	3.97E-05	0	0	0	0	0.000120608	0	0	0.000239477	0	0	0	0	0	0.000146483	2.07E-05	7.99E-06	0.001091314	0	0	0.001560327	4.74E-05	3.20E-05	0	0	0	1.68E-05	0	0	0	7.28E-06	0	0.000136044	4.89E-05	0	0	0	0	0	0	0	0	0	0.000169741	0	0	0	0	0	0	0	0	9.94E-06	0	0.001104974	0.000122525	0.000587696	0	0.000682385	0.000211095	0.000182207	3.35E-05	0	0	0	0	0	1.57E-05	1.98E-05	5.54E-05	0	0.000261719	0	0.000128944	0.000276441	0	0.000405698	2.02E-05	9.65E-06	0	0.000200472	0	9.18E-05	0	0	0.000569463	0	0	0.000384655	0	0	0.000380386	0	0	0	0	0	0	0	0	0	0	0	0	0.001512839	0	0	0
motu_linkage_group_2501	0	0	0	0	0	0	0	0	0	0.002504938	0	0	0.018781435	0	0	0	0	0	1.91E-05	0	0	0	0.000195076	0	0.000173913	0	0	0	0	0	2.99E-05	0	0	0	0	0	1.60E-05	0	0	0	0	0	0	0	0	7.21E-05	6.78E-05	0	1.41E-05	0	0	9.20E-05	3.22E-05	0	0.000791073	0.000750708	0	0.010072075	0	0.000553678	0	0.010374606	0	0.000545096	0.00053583	0.000118765	0	0	0	0	0	0	0	0	0.001015514	0	0	0	0	9.56E-05	0	0.000136269	0	0.000217765	8.90E-05	0.000200356	0.004642108	6.42E-05	0	8.89E-05	1.63E-05	0	5.92E-05	0	0	0	0	0	0	0	0	0	5.38E-05	0	2.33E-05	0.000392785	0	0.000440184	0	0	0	0	0	0	0	0	0.001308282	9.48E-05	0	0.000573833	0	0	4.77E-05	0	0	0	0	0	0	0	0	0	0	0	0	0.000436427	0	0	0
motu_linkage_group_2503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000124176	0.000161832	4.95E-05	0.000188587	0.000632027	6.72E-06	9.53E-05	0	2.67E-05	4.39E-05	6.40E-05	0	0	3.27E-05	1.94E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.80E-05	0.000211345	1.31E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000201391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.68E-05	0	0.00060379	6.05E-06	8.53E-05	0.000261848	0	0	0	0	7.34E-05	0	3.10E-05	0.000377869	0	0	0.000113026	2.17E-05	0	9.33E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_2507	1.48E-05	2.75E-05	8.97E-05	0	0.000358129	0.000415678	2.38E-05	0	1.31E-05	2.24E-05	0	0	0	0	0	0	0	0	2.00E-05	0	1.79E-05	3.67E-05	0	0	0	0	0	3.04E-05	0	0	6.43E-06	0	0.00034747	0.000439911	0.00042367	0.00113097	6.97E-05	0.001152323	0	0	0.000141064	0	0	8.72E-05	1.14E-05	0	0.000101122	0	0	6.68E-05	0	0.000133499	0.001581155	0	6.66E-05	0.000278758	2.75E-05	7.31E-06	0	5.26E-06	3.42E-05	2.77E-05	6.35E-06	0	0	0	0	0	0	0.000126312	0	0	6.50E-05	0	0	0.000109936	0	0	0	2.81E-05	0.000826219	0	0.00155098	0	0.00279474	0.000177222	0.000794014	2.29E-05	0.001281222	0	2.09E-05	2.06E-05	9.58E-05	1.34E-05	4.17E-05	0.001459831	2.58E-05	0	0	0	0	0	0	0	0	1.93E-05	0	0	0	0	0	0.0001129	0.000375811	0.001071492	0.004675401	0	9.09E-06	0.000390028	0	0.000597906	0.000983733	0	7.75E-05	0.000282059	7.40E-06	0.000415356	0.000323508	2.31E-05	0	0.000316529	0	0.001260731	0.000391334	1.41E-05	1.35E-05	1.27E-05	0.000148402	0	0
motu_linkage_group_2513	1.86E-05	1.46E-05	0.000547236	0.000497872	1.56E-05	0.000207917	5.27E-05	0.002105629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000133136	0.0002065	0	0	0.002565547	0.005106194	5.46E-06	0.003071661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.35E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.44E-05	1.32E-05	1.58E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_2520	0	0	0	0	0	0	0	0	0.001037009	0.002048966	0.000496004	3.12E-05	7.88E-06	1.86E-05	0	0	0	2.16E-05	0	0	1.75E-05	0	6.00E-05	0.000508415	9.59E-05	0.003752931	0.000940802	0.000613352	0	0	0.0020618	0.003741561	0	0	0	0	1.03E-05	0	0	0	0	7.05E-06	2.58E-05	0	0	0.000111317	5.72E-05	1.68E-05	6.95E-05	0	2.13E-05	0.000125313	0	0.000669753	0	0	4.84E-05	0	0	1.76E-05	1.21E-05	0	0	8.85E-06	3.23E-05	0	0	1.03E-05	0	0	0	0	0	6.04E-05	0	0	0.005086911	0	0.000377977	0.004492212	0	0.004330952	0	0	0	0.000138909	0	6.27E-05	0	2.75E-05	1.55E-05	0	0	0	0	0	0	0.000430913	0.001913096	0.000776883	0.000396202	0.000445868	0.003347346	0	0.001344934	0.000744879	0	0.000696506	0	0	0	0	0	0	0	0.002933804	0.0003139	0.002611318	0.004539394	0.000787277	0	0.002319478	0	0	0	0	0	0	0	0	0	0	0	0	0	5.65E-05	0	0	5.72E-05
motu_linkage_group_2521	5.00E-06	6.00E-05	0	0	4.37E-05	0	0	0	5.09E-06	0.000104267	0	0	0.000261121	0	0	0	0	0	0	0	0	0	0	0	4.34E-05	0	0	0	0.000414222	1.08E-05	7.01E-05	0	0	0	0.000102683	0	0.000705383	0	0	0	0	0	0	0	0	7.36E-06	0	0	0.000495159	0	0	7.63E-05	0	0	0.000267283	7.13E-05	0	0.00024004	0	8.58E-05	0	0.000435326	0	0	8.72E-06	0.001969637	0	0	0	0	0	0	0	0	0.000267261	0	0	0	0	0.000103344	0	0.000170592	0	0.000160632	0	0.001089661	0.00107723	0.000552005	0	0.000674402	0.000475927	0.000434656	0.000615848	0.00012024	8.32E-05	0	8.21E-05	0	0	0	0	0	6.87E-05	0	7.01E-05	9.56E-05	0	7.40E-05	0.000287481	0.000160204	0	0.00096957	0	0.001021814	0	0.000229592	0.000270278	0	0	0.000140579	0	0	0.000382797	0	4.36E-05	0	0	0	0	0	0	0	0	0	0	0.000296049	0	0	0
motu_linkage_group_2522	0	2.38E-05	0	0	0	0	0	0	0	0.00012043	0	0	0.00078837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.15E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.75E-05	0	0	0.001497989	0.002177055	0	0.025488203	0	0.000789399	7.01E-06	0.018299122	0	0	1.58E-05	0.000328956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.30E-05	0	0.000288011	0.007589179	4.34E-05	0	5.30E-05	0	0	2.96E-05	0	0	0	0	0	0	0	0	0	3.82E-05	0	0	0.000296803	0	0.00022051	0	0	0	0	0	0	0	0	0	0	0	0.003759973	0	0	0.000665854	0	0	0	0	0	0	0	0	0	0	0	0	0.001268102	0	0	0
motu_linkage_group_2524	0.000610311	0.000738887	0.000358698	0.000174734	0.001353595	0.000226135	9.45E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000796855	0.000220276	0	0	3.84E-05	0	0.001757073	0	0.000232027	0	0	0	0	0	0	0	0	0	0	0	5.74E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000916186	0	0	8.33E-05	0	2.46E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000191525	0	0	2.27E-05	0.000498936	0.000499127	0.000692493	0.000465493	0.000995213	0	0.00082241	0	0	0	0	0	0	0	0	0	0	0	0.000373367	0.000374953	0	0.000764668	0	0.001080546	0	4.54E-05	1.89E-05	0	0	0	0	0	5.52E-05	0	0	0	0	0	0	0	0	1.88E-05	0	0	0	2.54E-05	0	0	0
motu_linkage_group_2525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001038426	0	0	6.48E-05	1.94E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000200029	0	0.002791293	0	0	0	0	0	0	0	0	0	0	0	0	2.53E-05	0.010146083	0	0	0	0	0	0	0	0	0	0	0.000227071	5.72E-05	0	1.61E-05	0	0	0	0	0	0.000152968	0	6.74E-06	0	0	0	0	0	0	0	0	1.50E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00013631	0.00034585	0.000626683	0.000232221	0	0.005922566	0	0	6.94E-05	0	0	0	0	0	0	0	0	0	7.68E-05	4.60E-05	1.19E-05	0.00099042	0.000199473
motu_linkage_group_2531	0.000201104	0.000135076	0.000754034	0.000213944	0.001274163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000562546	2.59E-05	0	0	0.000281284	0	0.0029722	0	0	0	0	0.000176682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001169088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000813557	0	0	0	0	0	5.71E-05	0.000634587	0.000616396	0.000805903	0.000383872	0.000214623	0	0.00010705	0	0	0	0	0	0	0	0	0	0	0	9.33E-05	0.000119143	0	0.000375204	0	0.000274854	0	0	0	0	0	0	0	0	7.03E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_2534	0.000375979	0.000327793	0.000295618	0.000118323	0.000277634	9.72E-05	1.29E-05	0	0	0	0	5.42E-05	0	0.000415511	0.006597959	0.005700911	0	0.000967811	0	0.0029991	9.96E-05	0	3.54E-05	0	0	0	0	0	0.003047312	0.001790685	0	5.35E-06	0.006739561	0.00152945	0.005546479	7.95E-05	0.001103092	0	0.000206585	0.007183525	2.40E-05	0.005549285	0.001626812	0	0.000904679	0.002332828	0.0010455	0.002802626	0.000485459	0	0.000312554	0	0	0	0	0	0	0	0	0	7.32E-06	0	0	0	0	0.000488891	0	0	0.002655472	0	0.002351788	0	0	0.001119633	0.000805373	0	5.54E-06	0.000158545	0	0	0	0	0	0.001244644	4.05E-05	9.25E-05	0.000109654	2.84E-05	0	0.000493944	0.000548399	0.001052421	0.003208879	0.003149646	0.001973931	0	0.001921473	0	0	0	1.19E-05	0	0	0	8.86E-06	2.02E-05	0	0	0.001871889	0.002336096	0.001745198	0.000410151	0	0.000602958	0	0.000348763	1.77E-05	0	8.31E-06	0	0	0	0.000300872	3.60E-05	0.00019779	1.09E-05	1.73E-05	0	0	0	0	0.007452442	0.011009132	0.001037104	0	0	0	0	0
motu_linkage_group_2541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.00E-05	0.000389016	0.000987563	0.000140895	0.000321984	4.42E-05	7.43E-06	0	0	5.07E-05	0.000124496	0	0	1.11E-05	0.000194434	0.00064885	0.001131084	0.000170894	0	0	0	0	0	0	0	0	0	0	0	0	9.36E-06	0	6.28E-06	4.39E-05	9.01E-05	0	1.95E-05	0	5.55E-06	1.76E-05	0.000290551	0	0	0	5.31E-05	0.000500872	0	2.05E-05	0.000784827	4.46E-05	0	3.90E-05	0	0.001168665	0.001398197	0.000526019	0.000561109	0	2.32E-05	0.000192651	1.70E-05	1.51E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000258387	0	0	0	0	0	0.000215676	0	5.60E-06	0	0	0	0	0	0	3.68E-05	0	0.000937473	0	9.09E-06	0.000655018	6.88E-06	0.000671123	0.002468426	8.48E-06	0.000127937	0.000533031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
